UserAccountId,Industry,CurrentSalary,SalaryUnit,Resume
UA007616,"COMPUTER SYSTEMS ANALYSTS","100,000.00",Year,NULL
UA007617,"COMPUTER PROGRAMMERS","75,941.00",Year,NULL
UA007618,"REGISTERED NURSES",28.13,Hour,NULL
UA007619,"FINANCIAL ANALYSTS","73,000.00",Year,NULL
UA007620,"COMPUTER PROGRAMMERS","81,400.00",Year,NULL
UA007621,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY","84,240.00",Year,NULL
UA007622,"FINANCIAL MANAGERS","200,000.00",Year,NULL
UA007623,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,","57,400.00",Year,NULL
UA007624,"SOFTWARE DEVELOPERS, APPLICATIONS","80,000.00",Year,NULL
UA007625,"PHYSICIANS AND SURGEONS, ALL OTHER","303,680.00",Year,NULL
UA007626,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","53,786.00",Year,NULL
UA007627,"GRAPHIC DESIGNERS","70,500.00",Year,NULL
UA007628,"COMPUTER PROGRAMMERS","75,000.00",Year,NULL
UA007629,"COMPUTER SYSTEMS ANALYSTS","79,500.00",Year,NULL
UA007630,"SOFTWARE DEVELOPERS, APPLICATIONS","73,507.00",Year,NULL
UA007631,"PHYSICIANS AND SURGEONS, ALL OTHER",150.00,Hour,NULL
UA007632,"COMPUTER SYSTEMS ANALYSTS","115,000.00",Year,NULL
UA007633,"PHYSICIANS AND SURGEONS, ALL OTHER","303,680.00",Year,NULL
UA007634,"COMPUTER OCCUPATIONS, ALL OTHER","90,000.00",Year,NULL
UA007635,"COMPUTER OCCUPATIONS, ALL OTHER","76,000.00",Year,NULL
UA007636,"SOFTWARE DEVELOPERS, APPLICATIONS","102,699.00",Year,NULL
UA007637,"BIOCHEMISTS AND BIOPHYSICISTS","45,000.00",Year,NULL
UA007638,"MATERIALS SCIENTISTS","79,500.00",Year,NULL
UA007639,"COMPUTER SYSTEMS ANALYSTS","89,200.00",Year,NULL
UA007640,"SOFTWARE DEVELOPERS, APPLICATIONS, NON R & D","107,931.39",Year,NULL
UA007641,"FINANCIAL SPECIALISTS, ALL OTHER","100,000.00",Year,NULL
UA007642,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA007643,"FINANCIAL ANALYSTS","63,000.00",Year,NULL
UA007644,"COMPUTER OCCUPATIONS, ALL OTHER",42.46,Hour,NULL
UA007645,"SOFTWARE DEVELOPERS, APPLICATIONS","92,000.00",Year,NULL
UA007646,CHEMISTS,"90,000.00",Year,NULL
UA007647,"COMPUTER SYSTEMS ANALYSTS","120,360.00",Year,NULL
UA007648,"SOFTWARE DEVELOPERS, APPLICATIONS","103,688.00",Year,NULL
UA007649,"ENGINEERING TEACHERS, POSTSECONDARY","102,000.00",Year,NULL
UA007650,"SPEECH-LANGUAGE PATHOLOGISTS","72,426.00",Year,NULL
UA007651,"COMPUTER OCCUPATIONS, ALL OTHER","57,000.00",Year,NULL
UA007652,"COMPUTER OCCUPATIONS, ALL OTHER","76,752.00",Year,NULL
UA007653,"COMPUTER OCCUPATIONS, ALL OTHER","72,000.00",Year,NULL
UA007654,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",41.00,Hour,NULL
UA007655,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",50.00,Hour,NULL
UA007656,"SOFTWARE DEVELOPERS, APPLICATIONS","82,000.00",Year,NULL
UA007657,"BIOLOGICAL TECHNICIANS","48,000.00",Year,NULL
UA007658,"COMPUTER OCCUPATIONS, ALL OTHER","75,000.00",Year,NULL
UA007659,"COMPUTER SYSTEMS ANALYSTS","90,000.00",Year,NULL
UA007660,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",67.00,Hour,NULL
UA007661,STATISTICIANS,"110,000.00",Year,NULL
UA007662,"COMPUTER SYSTEMS ANALYSTS","86,700.00",Year,NULL
UA007663,"COMPUTER SYSTEMS ANALYSTS",35.34,Hour,NULL
UA007664,"COMPUTER SYSTEMS ANALYSTS",35.82,Hour,NULL
UA007665,"COMPUTER SYSTEMS ANALYSTS","100,630.00",Year,NULL
UA007666,"COMPUTER SYSTEMS ANALYSTS","100,174.00",Year,NULL
UA007667,"COMPUTER SYSTEMS ANALYSTS","95,160.00",Year,NULL
UA007668,"SOFTWARE DEVELOPERS, APPLICATIONS","62,000.00",Year,NULL
UA007669,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","100,000.00",Year,NULL
UA007670,"FINANCIAL ANALYSTS","70,000.00",Year,NULL
UA007671,"COMPUTER PROGRAMMERS","47,000.00",Year,NULL
UA007672,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007673,"COMPUTER SYSTEMS ANALYSTS","98,000.00",Year,NULL
UA007674,"BUSINESS TEACHERS, POSTSECONDARY","215,000.00",Year,NULL
UA007675,"SOIL AND PLANT SCIENTISTS","38,000.00",Year,NULL
UA007676,"SOFTWARE DEVELOPERS, APPLICATIONS","99,910.00",Year,NULL
UA007677,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA007678,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA007679,"COMPUTER SYSTEMS ANALYSTS","95,000.00",Year,NULL
UA007680,"OPERATIONS RESEARCH ANALYSTS",19.25,Hour,NULL
UA007681,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","120,000.00",Year,NULL
UA007682,"FINANCIAL ANALYSTS","140,000.00",Year,NULL
UA007683,"COMPUTER OCCUPATIONS, ALL OTHER","115,000.00",Year,NULL
UA007684,"SOFTWARE DEVELOPERS, APPLICATIONS","71,000.00",Year,NULL
UA007685,"COMPUTER SYSTEMS ANALYSTS","109,535.00",Year,NULL
UA007686,"FINANCIAL ANALYSTS","160,000.00",Year,NULL
UA007687,"SOFTWARE DEVELOPERS, APPLICATIONS","94,000.00",Year,NULL
UA007688,"SOFTWARE DEVELOPERS, APPLICATIONS","80,000.00",Year,NULL
UA007689,"BIOCHEMISTS AND BIOPHYSICISTS","40,810.00",Year,NULL
UA007690,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER, R&D","54,000.00",Year,NULL
UA007691,"INDUSTRIAL PRODUCTION MANAGERS","166,192.00",Year,NULL
UA007692,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA007693,"COMPUTER SYSTEMS ANALYSTS","98,000.00",Year,NULL
UA007694,"DATABASE ADMINISTRATORS","85,000.00",Year,NULL
UA007695,"SOFTWARE DEVELOPERS, APPLICATIONS",40.00,Hour,NULL
UA007696,"BIOLOGICAL SCIENTISTS, ALL OTHER","61,500.00",Year,NULL
UA007697,"COMPUTER PROGRAMMERS",50.00,Hour,NULL
UA007698,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","163,200.00",Year,NULL
UA007699,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","135,000.00",Year,NULL
UA007700,"SOFTWARE DEVELOPERS, APPLICATIONS","77,168.00",Year,NULL
UA007701,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007702,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007703,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007704,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007705,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007706,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007707,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007708,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007709,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007710,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007711,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007712,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007713,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007714,"COMPUTER PROGRAMMERS","57,000.00",Year,NULL
UA007715,"SOFTWARE DEVELOPERS, APPLICATIONS","68,557.00",Year,NULL
UA007716,"OPERATIONS RESEARCH ANALYSTS","63,918.00",Year,NULL
UA007717,"COMPUTER SYSTEMS ANALYSTS","60,000.00",Year,NULL
UA007718,"COMPUTER SYSTEMS ANALYSTS","60,000.00",Year,NULL
UA007719,"COMPUTER SYSTEMS ANALYSTS","60,000.00",Year,NULL
UA007720,"COMPUTER SYSTEMS ANALYSTS","60,000.00",Year,NULL
UA007721,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA007722,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007723,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007724,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007725,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007726,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007727,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007728,"FINANCIAL ANALYSTS","85,000.00",Year,NULL
UA007729,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA007730,"COMPUTER OCCUPATIONS, ALL OTHER","60,000.00",Year,NULL
UA007731,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007732,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007733,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007734,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007735,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007736,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007737,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007738,"BIOCHEMISTS AND BIOPHYSICISTS","43,680.00",Year,NULL
UA007739,"PURCHASING MANAGERS","95,000.00",Year,NULL
UA007740,"BUSINESS TEACHERS, POSTSECONDARY","205,000.00",Year,NULL
UA007741,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007742,"CIVIL ENGINEERS","59,842.00",Year,NULL
UA007743,PHYSICISTS,"46,259.00",Year,NULL
UA007744,"SALES REPRESENTATIVES, SERVICES, ALL OTHER","52,874.00",Year,NULL
UA007745,"ENGLISH LANGUAGE AND LITERATURE TEACHERS,","61,176.00",Year,NULL
UA007746,"COMPUTER SYSTEMS ANALYSTS","100,000.00",Year,NULL
UA007747,"MOLECULAR AND CELLULAR BIOLOGISTS","58,000.00",Year,NULL
UA007748,ACTUARIES,"107,500.00",Year,NULL
UA007749,"DENTISTS, GENERAL","135,000.00",Year,NULL
UA007750,"COMPUTER OCCUPATIONS, ALL OTHER","165,000.00",Year,NULL
UA007751,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","82,572.00",Year,NULL
UA007752,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","69,000.00",Year,NULL
UA007753,"COMPUTER SYSTEMS ANALYSTS","140,000.00",Year,NULL
UA007754,"SOFTWARE DEVELOPERS, APPLICATIONS","83,470.00",Year,NULL
UA007755,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","200,000.00",Year,NULL
UA007756,"SOFTWARE DEVELOPERS, APPLICATIONS",37.50,Hour,NULL
UA007757,"COMPUTER OCCUPATIONS, ALL OTHER","112,000.00",Year,NULL
UA007758,"GRAPHIC DESIGNERS","91,000.00",Year,NULL
UA007759,"FINANCIAL ANALYSTS","95,160.00",Year,NULL
UA007760,"COMPUTER SYSTEMS ANALYSTS","116,000.00",Year,NULL
UA007761,CURATORS,"47,403.00",Year,NULL
UA007762,"SOFTWARE DEVELOPERS, APPLICATIONS","60,000.00",Year,NULL
UA007763,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL","57,096.00",Year,NULL
UA007764,"URBAN AND REGIONAL PLANNERS","72,508.80",Year,NULL
UA007765,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","137,260.00",Year,NULL
UA007766,"SOFTWARE DEVELOPERS, APPLICATIONS","60,000.00",Year,NULL
UA007767,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA007768,"PHYSICIANS AND SURGEONS, ALL OTHER","73,670.00",Year,NULL
UA007769,"CHIEF EXECUTIVES","111,301.00",Year,NULL
UA007770,"MATERIALS SCIENTISTS","48,216.00",Year,NULL
UA007771,"FAMILY AND GENERAL PRACTITIONERS","190,000.00",Year,NULL
UA007772,"MECHANICAL ENGINEERS","64,000.00",Year,NULL
UA007773,"BIOLOGICAL SCIENTISTS, ALL OTHER","47,476.00",Year,NULL
UA007774,"SOFTWARE DEVELOPERS, APPLICATIONS","124,675.00",Year,NULL
UA007775,"PUBLIC RELATIONS AND FUNDRAISING MANAGERS","154,000.00",Year,NULL
UA007776,"FINANCIAL SPECIALISTS, ALL OTHER","105,600.00",Year,NULL
UA007777,"COMPUTER SYSTEMS ANALYSTS","134,389.00",Year,NULL
UA007778,ACTUARIES,"80,000.00",Year,NULL
UA007779,"COMPUTER PROGRAMMERS","61,318.00",Year,NULL
UA007780,"PUBLIC RELATIONS SPECIALISTS","38,995.50",Year,NULL
UA007781,"FAMILY AND GENERAL PRACTITIONERS","222,585.00",Year,NULL
UA007782,"SOFTWARE DEVELOPERS, APPLICATIONS","56,000.00",Year,NULL
UA007783,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA007784,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","123,000.00",Year,NULL
UA007785,"COMPUTER SYSTEMS ANALYSTS","79,861.76",Year,NULL
UA007786,"FINANCIAL SPECIALISTS, ALL OTHER","112,000.00",Year,NULL
UA007787,"SOFTWARE DEVELOPERS, APPLICATIONS","80,500.00",Year,NULL
UA007788,"COMPUTER SYSTEMS ANALYSTS","60,000.00",Year,NULL
UA007789,"SOFTWARE DEVELOPERS, APPLICATIONS","66,997.00",Year,NULL
UA007790,"SOFTWARE DEVELOPERS, APPLICATIONS","120,000.00",Year,NULL
UA007791,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY","75,000.00",Year,NULL
UA007792,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA007793,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA007794,"DATABASE ADMINISTRATORS","60,000.00",Year,NULL
UA007795,"MARKETING MANAGERS","187,658.00",Year,NULL
UA007796,"COMPUTER SYSTEMS ANALYSTS","106,558.00",Year,NULL
UA007797,"CHEMICAL ENGINEERS","73,600.00",Year,NULL
UA007798,"COMPUTER PROGRAMMERS","60,000.00",Year,NULL
UA007799,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA007800,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA007801,"INDUSTRIAL ENGINEERS","63,200.00",Year,NULL
UA007802,"SECURITIES, COMMODITIES, AND FINANCIAL SERVICES","80,000.00",Year,NULL
UA007803,"HUMAN RESOURCES SPECIALISTS","46,821.00",Year,NULL
UA007804,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","65,500.00",Year,NULL
UA007805,"SOIL AND PLANT SCIENTISTS","42,000.00",Year,NULL
UA007806,"COMPUTER OCCUPATIONS, ALL OTHER","95,000.00",Year,NULL
UA007807,"SOFTWARE DEVELOPERS, APPLICATIONS","122,429.00",Year,NULL
UA007808,"PHYSICIANS AND SURGEONS, ALL OTHER","165,000.00",Year,NULL
UA007809,"COMPUTER OCCUPATIONS, ALL OTHER","127,254.00",Year,NULL
UA007810,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA007811,"COMPUTER OCCUPATIONS, ALL OTHER","78,000.00",Year,NULL
UA007812,"DATABASE ADMINISTRATORS","72,000.00",Year,NULL
UA007813,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","48,790.00",Year,NULL
UA007814,"SOFTWARE DEVELOPERS, APPLICATIONS","71,614.00",Year,NULL
UA007815,"SOFTWARE DEVELOPERS, APPLICATIONS","105,000.00",Year,NULL
UA007816,"FINANCIAL MANAGERS","235,893.00",Year,NULL
UA007817,"COMPUTER SYSTEMS ANALYSTS","92,000.00",Year,NULL
UA007818,"PHYSICIANS AND SURGEONS, ALL OTHER","160,000.00",Year,NULL
UA007819,"PHYSICIANS AND SURGEONS, ALL OTHER","160,000.00",Year,NULL
UA007820,"MECHANICAL ENGINEERS","76,799.03",Year,NULL
UA007821,"COMPUTER OCCUPATIONS, ALL OTHER","140,000.00",Year,NULL
UA007822,"SOFTWARE DEVELOPERS, APPLICATIONS","98,420.00",Year,NULL
UA007823,"MECHANICAL ENGINEERS","92,019.00",Year,NULL
UA007824,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","89,065.00",Year,NULL
UA007825,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","101,792.00",Year,NULL
UA007826,"SOFTWARE DEVELOPERS, APPLICATIONS","101,373.00",Year,NULL
UA007827,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","90,334.00",Year,NULL
UA007828,"SOFTWARE DEVELOPERS, APPLICATIONS","108,000.00",Year,NULL
UA007829,STATISTICIANS,"127,200.00",Year,NULL
UA007830,"OPERATIONS RESEARCH ANALYSTS","48,446.00",Year,NULL
UA007831,"COMPUTER SYSTEMS ANALYSTS","79,165.00",Year,NULL
UA007832,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","160,000.00",Year,NULL
UA007833,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","160,000.00",Year,NULL
UA007834,"COMPUTER SYSTEMS ANALYSTS","110,000.00",Year,NULL
UA007835,"COMPUTER SYSTEMS ANALYSTS","64,210.00",Year,NULL
UA007836,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","63,794.00",Year,NULL
UA007837,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","91,790.00",Year,NULL
UA007838,"AGRICULTURAL INSPECTORS","49,824.00",Year,NULL
UA007839,"SOFTWARE DEVELOPERS, APPLICATIONS","144,000.00",Year,NULL
UA007840,"DENTISTS, GENERAL","123,552.00",Year,NULL
UA007841,"COMPUTER SYSTEMS ANALYSTS","62,540.00",Year,NULL
UA007842,"DATABASE ADMINISTRATORS","77,896.00",Year,NULL
UA007843,"HUMAN RESOURCES SPECIALISTS",37.55,Hour,NULL
UA007844,"OPERATIONS RESEARCH ANALYSTS","106,000.00",Year,NULL
UA007845,"SOFTWARE DEVELOPERS, APPLICATIONS","135,283.00",Year,NULL
UA007846,"BIOINFORMATICS SCIENTISTS","58,000.00",Year,NULL
UA007847,"SOFTWARE DEVELOPERS, APPLICATIONS","118,300.00",Year,NULL
UA007848,"SOFTWARE DEVELOPERS, APPLICATIONS","84,739.00",Year,NULL
UA007849,"SPECIAL EDUCATION TEACHERS, PRESCHOOL","55,812.96",Year,NULL
UA007850,"BIOLOGICAL SCIENTISTS, ALL OTHER","81,500.00",Year,NULL
UA007851,"SOFTWARE DEVELOPERS, APPLICATIONS","121,025.00",Year,NULL
UA007852,"DATABASE ADMINISTRATORS","84,000.00",Year,NULL
UA007853,"ELECTRICAL ENGINEERS","100,000.00",Year,NULL
UA007854,"DENTISTS, GENERAL","125,000.00",Year,NULL
UA007855,"INFORMATION SECURITY ANALYSTS","94,600.00",Year,NULL
UA007856,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA007857,"COMPUTER SYSTEMS ANALYSTS","108,000.00",Year,NULL
UA007858,"INDUSTRIAL ENGINEERS","122,596.00",Year,NULL
UA007859,"PARALEGALS AND LEGAL ASSISTANTS",24.77,Hour,NULL
UA007860,"MANAGEMENT ANALYSTS","130,000.00",Year,NULL
UA007861,LAWYERS,"165,000.00",Year,NULL
UA007862,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA007863,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","138,500.00",Year,NULL
UA007864,"COMPUTER SYSTEMS ANALYSTS","95,000.00",Year,NULL
UA007865,"COMPUTER SYSTEMS ANALYSTS","88,000.00",Year,NULL
UA007866,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA007867,"COMPUTER OCCUPATIONS, ALL OTHER","94,182.00",Year,NULL
UA007868,"COMPUTER OCCUPATIONS, ALL OTHER","52,000.00",Year,NULL
UA007869,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA007870,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","88,213.00",Year,NULL
UA007871,"COMPUTER SYSTEMS ANALYSTS","63,939.00",Year,NULL
UA007872,"COMPUTER SYSTEMS ANALYSTS","63,939.00",Year,NULL
UA007873,"COMPUTER SYSTEMS ANALYSTS","63,939.00",Year,NULL
UA007874,"MANAGEMENT ANALYSTS","105,000.00",Year,NULL
UA007875,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","102,000.00",Year,NULL
UA007876,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA007877,"SOFTWARE DEVELOPERS, APPLICATIONS","83,970.00",Year,NULL
UA007878,"COMPUTER OCCUPATIONS, ALL OTHER","68,000.00",Year,NULL
UA007879,"COMPUTER OCCUPATIONS, ALL OTHER","129,834.00",Year,NULL
UA007880,"COMPUTER SYSTEMS ANALYSTS","117,600.00",Year,NULL
UA007881,"MANAGEMENT ANALYSTS","111,375.00",Year,NULL
UA007882,"MANAGEMENT ANALYSTS","111,375.00",Year,NULL
UA007883,"MANAGEMENT ANALYSTS","90,000.00",Year,NULL
UA007884,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007885,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007886,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007887,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007888,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007889,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007890,"MANAGEMENT ANALYSTS","66,352.00",Year,NULL
UA007891,"ACCOUNTANTS AND AUDITORS","96,200.00",Year,NULL
UA007892,"SOFTWARE DEVELOPERS, APPLICATIONS","93,000.00",Year,NULL
UA007893,"OPERATIONS RESEARCH ANALYSTS","112,000.00",Year,NULL
UA007894,"COMPUTER SYSTEMS ANALYSTS","92,000.00",Year,NULL
UA007895,"COMPUTER SYSTEM ANALYST","81,598.00",Year,NULL
UA007896,"SOFTWARE DEVELOPERS, APPLICATIONS","75,462.00",Year,NULL
UA007897,"MANAGERS,ALL OTHER","118,851.00",Year,NULL
UA007898,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA007899,"PEDIATRICIANS, GENERAL","200,000.00",Year,NULL
UA007900,"BIOLOGICAL SCIENTISTS, ALL OTHER","50,316.00",Year,NULL
UA007901,"COMPUTER OCCUPATIONS, ALL OTHER","77,000.00",Year,NULL
UA007902,"PHYSICAL SCIENTISTS, ALL OTHER","108,000.00",Year,NULL
UA007903,"ELECTRICAL ENGINEERS","132,000.00",Year,NULL
UA007904,"SOFTWARE DEVELOPERS, APPLICATIONS","109,325.00",Year,NULL
UA007905,"COMPUTER OCCUPATIONS, ALL OTHER","92,000.00",Year,NULL
UA007906,"COMPUTER SYSTEMS ANALYSTS","87,000.00",Year,NULL
UA007907,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","89,518.00",Year,NULL
UA007908,"BIOLOGICAL SCIENTISTS, ALL OTHER","48,216.00",Year,NULL
UA007909,"COMPUTER SYSTEMS ANALYSTS","84,800.00",Year,NULL
UA007910,"COMPUTER SYSTEMS ANALYSTS","99,861.00",Year,NULL
UA007911,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA007912,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA007913,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA007914,"COMPUTER SYSTEMS ANALYSTS","75,000.00",Year,NULL
UA007915,"ELECTRICAL ENGINEERS","134,470.00",Year,NULL
UA007916,"COMPUTER OCCUPATIONS, ALL OTHER","152,574.00",Year,NULL
UA007917,"COMPUTER OCCUPATIONS, ALL OTHER","145,416.00",Year,NULL
UA007918,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA007919,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA007920,"OPERATIONS RESEARCH ANALYSTS","70,700.00",Year,NULL
UA007921,"FINANCIAL SPECIALISTS, ALL OTHER","140,000.00",Year,NULL
UA007922,"COMPUTER OCCUPATIONS, ALL OTHER","92,810.00",Year,NULL
UA007923,"COMPUTER SYSTEMS ANALYSTS","157,969.05",Year,NULL
UA007924,"COMPUTER PROGRAMMERS","72,280.00",Year,NULL
UA007925,"WEB DEVELOPERS","62,500.00",Year,NULL
UA007926,"COMPUTER PROGRAMMERS","62,005.00",Year,NULL
UA007927,"COMPUTER PROGRAMMERS","66,622.00",Year,NULL
UA007928,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","70,000.00",Year,NULL
UA007929,"MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS","56,160.00",Year,NULL
UA007930,"SOFTWARE DEVELOPERS, APPLICATIONS","118,150.24",Year,NULL
UA007931,"SOFTWARE DEVELOPERS, APPLICATIONS","98,500.00",Year,NULL
UA007932,"SOFTWARE DEVELOPERS, APPLICATIONS","81,900.00",Year,NULL
UA007933,"BIOLOGICAL SCIENTISTS, ALL OTHER","67,205.00",Year,NULL
UA007934,"COMPUTER SYSTEMS ANALYSTS","75,733.00",Year,NULL
UA007935,"COMPUTER SYSTEMS ANALYSTS","95,000.00",Year,NULL
UA007936,"MANAGEMENT ANALYSTS","75,000.00",Year,NULL
UA007937,"COMPUTER OCCUPATIONS, ALL OTHER","76,586.00",Year,NULL
UA007938,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","125,091.00",Year,NULL
UA007939,"PRODUCERS AND DIRECTORS",37.02,Hour,NULL
UA007940,"SOFTWARE DEVELOPERS, APPLICATIONS",52.00,Hour,NULL
UA007941,"COMPUTER PROGRAMMERS","95,572.10",Year,NULL
UA007942,"INDUSTRIAL ENGINEERS","63,856.00",Year,NULL
UA007943,"SOFTWARE DEVELOPERS, APPLICATIONS","92,800.00",Year,NULL
UA007944,"FINANCIAL SPECIALISTS, ALL OTHER","62,150.00",Year,NULL
UA007945,"SOFTWARE DEVELOPERS, APPLICATIONS","84,427.00",Year,NULL
UA007946,"MANAGEMENT ANALYSTS","120,615.00",Year,NULL
UA007947,"COMPUTER OCCUPATIONS, ALL OTHER","94,200.00",Year,NULL
UA007948,"MANAGEMENT ANALYSTS","58,989.00",Year,NULL
UA007949,"MANAGEMENT ANALYSTS","58,989.00",Year,NULL
UA007950,"ACCOUNTANTS AND AUDITORS","46,654.00",Year,NULL
UA007951,"ACCOUNTANTS AND AUDITORS","46,654.00",Year,NULL
UA007952,"MANAGEMENT ANALYSTS","120,615.00",Year,NULL
UA007953,"ACCOUNTANTS AND AUDITORS","46,654.00",Year,NULL
UA007954,"SOFTWARE DEVELOPERS, APPLICATIONS","115,149.00",Year,NULL
UA007955,"CIVIL ENGINEERS","88,250.00",Year,NULL
UA007956,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","78,642.00",Year,NULL
UA007957,"SALES ENGINEERS","138,528.00",Year,NULL
UA007958,"COMPUTER PROGRAMMERS","71,000.00",Year,NULL
UA007959,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER","105,000.00",Year,NULL
UA007960,"COMPUTER PROGRAMMERS","64,000.00",Year,NULL
