JobApplyActivityId,JobId,UserAccountId,ApplyDate
11868,7888,UA001867,2018-09-10
11869,18002,UA006891,2018-09-06
11870,16375,UA009150,2018-07-18
11871,9715,UA004280,2018-07-28
11872,20772,UA002314,2018-05-10
11873,8695,UA000918,2018-06-21
11874,11670,UA004855,2018-09-07
11875,2216,UA008707,2018-06-08
11876,18304,UA008540,2018-09-06
11877,4955,UA004985,2018-05-20
11878,7094,UA002545,2018-09-15
11879,16787,UA003036,2018-06-13
11880,16261,UA004740,2018-10-01
11881,15332,UA001431,2018-06-11
11882,15177,UA010007,2018-05-30
11883,17444,UA006484,2018-09-06
11884,4449,UA003474,2018-06-12
11885,9668,UA003483,2018-05-21
11886,4619,UA008017,2018-05-14
11887,9252,UA004991,2018-08-26
11888,15169,UA005644,2018-05-10
11889,12643,UA009672,2018-06-11
11890,18868,UA002167,2018-09-14
11891,3260,UA004910,2018-08-22
11892,17491,UA002259,2018-06-12
11893,18631,UA007732,2018-06-04
11894,881,UA005552,2018-09-11
11895,14098,UA008811,2018-08-20
11896,20807,UA000119,2018-06-09
11897,3122,UA009257,2018-06-19
11898,21314,UA009034,2018-08-06
11899,15506,UA005723,2018-05-22
11900,14771,UA004876,2018-09-20
11901,8038,UA003154,2018-06-07
11902,13064,UA003396,2018-05-21
11903,2422,UA006821,2018-08-01
11904,8036,UA006250,2018-08-20
11905,11503,UA006276,2018-06-27
11906,8928,UA009223,2018-06-19
11907,14935,UA008025,2018-09-21
11908,18568,UA005887,2018-07-18
11909,19243,UA002552,2018-09-09
11910,12256,UA001175,2018-07-03
11911,19591,UA001799,2018-08-30
11912,21700,UA002125,2018-09-24
11913,13300,UA008376,2018-06-23
11914,17911,UA005318,2018-05-04
11915,7472,UA003600,2018-08-25
11916,14304,UA008735,2018-08-23
11917,20944,UA002563,2018-08-03
11918,1649,UA002405,2018-09-22
11919,7488,UA005489,2018-06-29
11920,1518,UA008759,2018-08-12
11921,17512,UA008809,2018-06-26
11922,5620,UA004197,2018-06-28
11923,15086,UA002528,2018-06-16
11924,1732,UA006095,2018-09-20
11925,340,UA006998,2018-08-30
11926,1439,UA008629,2018-09-17
11927,5295,UA008188,2018-07-22
11928,19012,UA002765,2018-07-29
11929,15314,UA006445,2018-07-23
11930,8495,UA009635,2018-06-21
11931,11468,UA008643,2018-09-13
11932,892,UA001559,2018-09-21
11933,8728,UA002491,2018-09-10
11934,3317,UA004302,2018-09-24
11935,20867,UA000655,2018-09-19
11936,1801,UA004433,2018-06-16
11937,6218,UA009914,2018-09-05
11938,6287,UA005949,2018-05-20
11939,8886,UA009245,2018-08-16
11940,9168,UA003397,2018-09-16
11941,5690,UA002587,2018-07-20
11942,14796,UA001746,2018-07-20
11943,11393,UA006256,2018-05-13
11944,18837,UA000267,2018-05-05
11945,1783,UA001959,2018-05-06
11946,17706,UA007874,2018-05-11
11947,19763,UA004071,2018-09-28
11948,188,UA006655,2018-09-09
11949,13944,UA005115,2018-09-06
11950,19253,UA004284,2018-05-01
11951,4991,UA006081,2018-06-02
11952,16416,UA006454,2018-09-05
11953,1624,UA007833,2018-09-08
11954,9822,UA008344,2018-05-25
11955,19193,UA001789,2018-08-06
11956,274,UA006272,2018-08-25
11957,1945,UA005839,2018-05-26
11958,15735,UA004328,2018-05-19
11959,10326,UA010038,2018-09-30
11960,12077,UA003051,2018-08-15
11961,5491,UA003151,2018-06-02
11962,3056,UA009763,2018-09-04
11963,6469,UA008111,2018-06-02
11964,17426,UA003735,2018-05-10
11965,13600,UA006383,2018-06-24
11966,7057,UA007341,2018-06-03
11967,19695,UA006681,2018-05-19
11968,4488,UA002574,2018-09-27
11969,4928,UA010136,2018-09-20
11970,12217,UA000703,2018-06-17
11971,20428,UA004914,2018-06-16
11972,6459,UA000591,2018-09-27
11973,17913,UA002201,2018-08-28
11974,2457,UA006752,2018-06-26
11975,1771,UA006206,2018-05-15
11976,16658,UA002639,2018-08-30
11977,10699,UA003737,2018-07-29
11978,5734,UA000486,2018-05-15
11979,10331,UA003554,2018-09-15
11980,10027,UA010046,2018-07-01
11981,15620,UA001132,2018-06-02
11982,17978,UA007694,2018-09-13
11983,3472,UA000495,2018-07-03
11984,17439,UA000844,2018-06-29
11985,10583,UA005216,2018-06-05
11986,19763,UA001550,2018-05-12
11987,3490,UA009957,2018-10-01
11988,12604,UA005230,2018-09-12
11989,9901,UA009013,2018-08-03
11990,11787,UA000872,2018-05-10
11991,5420,UA003302,2018-05-08
11992,3583,UA002264,2018-08-23
11993,20395,UA004646,2018-07-17
11994,8118,UA003646,2018-08-14
11995,19767,UA003678,2018-09-26
11996,10030,UA002078,2018-05-24
11997,13911,UA007967,2018-06-24
11998,21098,UA000919,2018-07-03
11999,6339,UA009553,2018-09-24
12000,20970,UA005499,2018-08-07
12001,10602,UA001563,2018-09-29
12002,10739,UA006281,2018-07-28
12003,12260,UA006941,2018-05-21
12004,8674,UA007024,2018-05-31
12005,600,UA004215,2018-05-03
12006,16086,UA003371,2018-05-07
12007,9026,UA000462,2018-06-03
12008,10041,UA001871,2018-07-24
12009,17666,UA000632,2018-05-07
12010,6929,UA008321,2018-06-24
12011,13340,UA000348,2018-05-19
12012,17403,UA007339,2018-06-24
12013,18932,UA000946,2018-08-21
12014,5467,UA003745,2018-06-12
12015,10640,UA001886,2018-08-12
12016,10241,UA001939,2018-07-15
12017,9415,UA005710,2018-05-25
12018,4550,UA007076,2018-05-31
12019,2685,UA002089,2018-09-01
12020,11000,UA006115,2018-09-17
12021,20069,UA008218,2018-06-27
12022,8770,UA004421,2018-06-18
12023,8662,UA002635,2018-08-18
12024,13804,UA003198,2018-05-31
12025,16299,UA000671,2018-05-14
12026,1447,UA007478,2018-05-07
12027,9855,UA003934,2018-08-13
12028,7067,UA008956,2018-09-02
12029,12812,UA002794,2018-05-10
12030,2947,UA009540,2018-09-27
12031,11413,UA010137,2018-07-30
12032,20364,UA007173,2018-08-29
12033,21554,UA003112,2018-08-12
12034,20481,UA003433,2018-05-27
12035,2003,UA003693,2018-06-20
12036,12627,UA008617,2018-07-14
12037,19419,UA007452,2018-09-29
12038,10384,UA001030,2018-05-01
12039,14178,UA002605,2018-10-01
12040,4251,UA000224,2018-07-14
12041,16937,UA000372,2018-06-28
12042,20243,UA004322,2018-09-28
12043,18600,UA004728,2018-05-06
12044,2660,UA009400,2018-09-01
12045,3189,UA007404,2018-06-16
12046,17798,UA003690,2018-08-05
12047,6510,UA002115,2018-09-26
12048,1958,UA005914,2018-06-19
12049,19676,UA008954,2018-07-20
12050,8194,UA001507,2018-08-31
12051,10215,UA002528,2018-07-07
12052,15482,UA008761,2018-09-14
12053,18854,UA004530,2018-06-28
12054,12160,UA001530,2018-09-24
12055,19087,UA008620,2018-05-29
12056,9956,UA001532,2018-06-05
12057,4805,UA007730,2018-07-13
12058,3486,UA007829,2018-08-20
12059,3024,UA009544,2018-09-08
12060,5816,UA005764,2018-08-13
12061,7936,UA004906,2018-08-07
12062,19222,UA001219,2018-09-27
12063,10162,UA009555,2018-09-21
12064,7377,UA000830,2018-05-20
12065,18782,UA008119,2018-08-22
12066,3188,UA008858,2018-05-17
12067,3000,UA007525,2018-09-20
12068,581,UA002870,2018-07-01
12069,4415,UA005046,2018-08-30
12070,14476,UA007106,2018-08-06
12071,3034,UA000662,2018-06-11
12072,14003,UA006426,2018-09-10
12073,17148,UA009847,2018-06-19
12074,2804,UA005450,2018-08-27
12075,9329,UA008218,2018-06-29
12076,9010,UA006280,2018-09-16
12077,404,UA001135,2018-05-06
12078,9971,UA003182,2018-08-31
12079,16493,UA009228,2018-06-24
12080,20123,UA000653,2018-07-17
12081,12641,UA008508,2018-07-21
12082,5020,UA009744,2018-08-26
12083,1013,UA006543,2018-05-11
12084,12022,UA006723,2018-09-19
12085,20719,UA002486,2018-05-20
12086,11710,UA005158,2018-07-16
12087,8086,UA007184,2018-06-21
12088,19418,UA006995,2018-09-22
12089,9056,UA003961,2018-07-20
12090,1442,UA008766,2018-06-23
12091,19600,UA004081,2018-05-09
12092,21686,UA009726,2018-08-28
12093,2002,UA005803,2018-05-28
12094,8808,UA009107,2018-06-19
12095,14333,UA006627,2018-07-19
12096,10778,UA008526,2018-06-17
12097,20501,UA003343,2018-06-29
12098,16613,UA000155,2018-09-05
12099,8819,UA004367,2018-05-02
12100,2316,UA001676,2018-07-26
12101,12265,UA006312,2018-08-17
12102,4578,UA002203,2018-08-16
12103,10899,UA005166,2018-09-06
12104,4163,UA000654,2018-05-04
12105,19009,UA000150,2018-06-10
12106,8354,UA005866,2018-06-16
12107,6615,UA008545,2018-08-17
12108,18886,UA006966,2018-08-30
12109,6829,UA007684,2018-09-04
12110,10999,UA007450,2018-09-13
12111,8188,UA004153,2018-05-11
12112,8190,UA001701,2018-05-01
12113,10952,UA007843,2018-10-01
12114,4006,UA006236,2018-07-09
12115,2162,UA004596,2018-09-23
12116,14819,UA008130,2018-09-10
12117,18317,UA006208,2018-05-23
12118,2220,UA001113,2018-05-22
12119,12719,UA005638,2018-09-21
12120,18462,UA005557,2018-07-19
12121,11564,UA003293,2018-07-11
12122,2997,UA001069,2018-06-01
12123,5303,UA008349,2018-07-08
12124,12278,UA000558,2018-08-17
12125,16195,UA006154,2018-08-21
12126,10346,UA000862,2018-08-14
12127,8519,UA003769,2018-07-12
12128,14518,UA002993,2018-05-17
12129,12186,UA006094,2018-06-06
12130,1117,UA006003,2018-09-25
12131,2018,UA002359,2018-09-06
12132,8211,UA006761,2018-05-07
12133,20800,UA003991,2018-06-24
12134,9499,UA008202,2018-07-29
12135,15989,UA007911,2018-07-07
12136,11739,UA002361,2018-07-15
12137,13518,UA002371,2018-08-20
12138,10080,UA001885,2018-06-23
12139,16081,UA005761,2018-07-14
12140,9338,UA006486,2018-07-02
12141,9588,UA006620,2018-07-11
12142,5195,UA007996,2018-07-30
12143,9147,UA009227,2018-09-09
12144,7815,UA008172,2018-06-06
12145,353,UA008843,2018-05-21
12146,878,UA009638,2018-06-22
12147,7170,UA002046,2018-09-07
12148,9796,UA008157,2018-09-09
12149,2183,UA003752,2018-09-21
12150,20676,UA000193,2018-07-21
12151,9532,UA005416,2018-08-12
12152,10561,UA001401,2018-06-18
12153,10573,UA005738,2018-09-13
12154,3289,UA005217,2018-07-28
12155,16720,UA007264,2018-06-07
12156,13897,UA001753,2018-08-25
12157,4247,UA003181,2018-07-25
12158,16683,UA009055,2018-09-15
12159,17084,UA005971,2018-08-25
12160,3298,UA009395,2018-05-10
12161,17573,UA000741,2018-09-12
12162,11997,UA007412,2018-06-18
12163,240,UA003373,2018-06-14
12164,1396,UA002818,2018-07-14
12165,19976,UA001091,2018-09-01
12166,16814,UA000547,2018-05-14
12167,285,UA006732,2018-05-17
12168,7275,UA008520,2018-05-12
12169,7226,UA003457,2018-08-27
12170,19513,UA002680,2018-06-25
12171,7495,UA001866,2018-08-30
12172,10235,UA006477,2018-07-31
12173,6197,UA005809,2018-05-07
12174,6152,UA001459,2018-06-24
12175,13382,UA003552,2018-06-02
12176,5585,UA005629,2018-08-27
12177,18414,UA001876,2018-09-16
12178,12165,UA005300,2018-09-04
12179,14469,UA000220,2018-05-10
12180,18,UA004760,2018-08-17
12181,19130,UA007006,2018-09-05
12182,17585,UA000082,2018-08-22
12183,17378,UA004853,2018-05-10
12184,10562,UA002182,2018-08-16
12185,7236,UA003399,2018-05-09
12186,9144,UA007819,2018-07-25
12187,4661,UA003993,2018-07-30
12188,16866,UA004646,2018-06-16
12189,9577,UA005098,2018-09-03
12190,1228,UA003513,2018-07-07
12191,16834,UA005329,2018-05-05
12192,3071,UA007436,2018-08-23
12193,17118,UA003360,2018-09-28
12194,6970,UA010049,2018-06-14
12195,6773,UA000886,2018-09-05
12196,16007,UA004868,2018-08-07
12197,9312,UA007051,2018-07-13
12198,7859,UA007922,2018-09-27
12199,1652,UA003035,2018-09-10
12200,17543,UA000262,2018-06-02
12201,4647,UA005841,2018-06-14
12202,15720,UA004743,2018-09-09
12203,21703,UA007047,2018-05-14
12204,438,UA001531,2018-08-29
12205,13255,UA002649,2018-08-10
12206,20034,UA000381,2018-05-31
12207,13774,UA008318,2018-09-13
12208,5680,UA009266,2018-07-07
12209,7342,UA001136,2018-07-31
12210,16086,UA008457,2018-05-29
12211,8308,UA003882,2018-07-19
12212,18606,UA000338,2018-06-26
12213,18650,UA004675,2018-06-03
12214,4548,UA006673,2018-06-28
12215,20473,UA007519,2018-06-27
12216,19666,UA001571,2018-09-04
12217,10302,UA004961,2018-05-18
12218,13166,UA004247,2018-05-13
12219,11561,UA001567,2018-05-09
12220,12618,UA007260,2018-07-27
12221,6340,UA006303,2018-08-22
12222,9649,UA006841,2018-05-19
12223,15155,UA002711,2018-05-31
12224,13831,UA000548,2018-08-25
12225,17874,UA001969,2018-05-21
12226,291,UA005490,2018-08-08
12227,20101,UA006916,2018-06-27
12228,2648,UA009503,2018-08-05
12229,437,UA003303,2018-09-29
12230,1506,UA001835,2018-08-03
12231,10772,UA003115,2018-05-11
12232,4405,UA008325,2018-08-02
12233,12162,UA007194,2018-07-26
12234,5129,UA006538,2018-07-30
12235,17185,UA001656,2018-09-05
12236,13999,UA001631,2018-07-27
12237,17044,UA002685,2018-07-22
12238,13856,UA002800,2018-08-28
12239,21809,UA002796,2018-06-30
12240,16891,UA001604,2018-09-23
12241,15389,UA006258,2018-09-28
12242,1881,UA006841,2018-08-30
12243,4191,UA007240,2018-05-09
12244,11789,UA004292,2018-08-11
12245,4304,UA007971,2018-08-08
12246,16187,UA008876,2018-05-16
12247,11516,UA003134,2018-08-12
12248,18113,UA005775,2018-08-22
12249,3881,UA005715,2018-07-06
12250,111,UA001797,2018-09-17
12251,14444,UA009194,2018-09-23
12252,18348,UA009773,2018-07-08
12253,16643,UA000569,2018-07-13
12254,16480,UA008856,2018-09-23
12255,15894,UA003517,2018-07-10
12256,7159,UA001170,2018-05-17
12257,14410,UA005583,2018-08-15
12258,14918,UA005321,2018-05-20
12259,19207,UA010116,2018-08-28
12260,8574,UA005217,2018-09-26
12261,14623,UA006050,2018-09-05
12262,13036,UA005796,2018-07-14
12263,18231,UA001452,2018-05-26
12264,18866,UA010159,2018-09-19
12265,10036,UA007327,2018-06-04
12266,11516,UA001777,2018-08-14
12267,9747,UA009752,2018-08-02
12268,14957,UA001855,2018-06-30
12269,15309,UA004791,2018-06-06
12270,21764,UA006635,2018-05-20
12271,7615,UA005955,2018-06-11
12272,16689,UA010012,2018-07-09
12273,21779,UA000096,2018-05-26
12274,15500,UA005788,2018-05-31
12275,841,UA010104,2018-07-18
12276,7310,UA003959,2018-05-15
12277,1052,UA008883,2018-05-17
12278,9890,UA005142,2018-08-26
12279,11005,UA002398,2018-07-23
12280,10592,UA003425,2018-09-16
12281,1795,UA004384,2018-07-05
12282,14474,UA001328,2018-09-06
12283,8237,UA004238,2018-07-05
12284,19602,UA002160,2018-05-29
12285,12436,UA007616,2018-06-21
12286,2241,UA004981,2018-07-31
12287,19421,UA009219,2018-09-28
12288,6155,UA009108,2018-06-08
12289,5489,UA009141,2018-08-19
12290,20318,UA004461,2018-09-27
12291,20479,UA000832,2018-06-05
12292,20672,UA009763,2018-06-20
12293,4726,UA000258,2018-09-16
12294,3956,UA007026,2018-08-28
12295,13509,UA008893,2018-08-26
12296,15111,UA007740,2018-06-07
12297,20230,UA004659,2018-05-26
12298,1061,UA001488,2018-09-12
12299,8754,UA003810,2018-07-20
12300,8771,UA001037,2018-09-14
12301,1621,UA000393,2018-05-11
12302,11420,UA001502,2018-05-09
12303,11559,UA006629,2018-07-28
12304,21589,UA009769,2018-08-13
12305,18524,UA005968,2018-09-19
12306,15783,UA006442,2018-08-06
12307,17781,UA005766,2018-05-12
12308,7377,UA003500,2018-09-18
12309,19114,UA005071,2018-05-06
12310,14126,UA002340,2018-07-03
12311,17489,UA001323,2018-08-04
12312,3241,UA004125,2018-07-11
12313,8321,UA006169,2018-08-22
12314,19744,UA005248,2018-08-31
12315,12439,UA004547,2018-08-31
12316,16685,UA002715,2018-07-01
12317,15711,UA008455,2018-07-22
12318,16993,UA005847,2018-05-02
12319,7377,UA003525,2018-08-05
12320,14985,UA001043,2018-08-11
12321,8244,UA003186,2018-06-16
12322,15444,UA008846,2018-08-10
12323,10749,UA006115,2018-06-02
12324,21360,UA002390,2018-08-26
12325,559,UA000424,2018-07-18
12326,19123,UA004610,2018-06-28
12327,16729,UA000352,2018-09-24
12328,800,UA004542,2018-07-18
12329,16521,UA006479,2018-09-30
12330,2044,UA008936,2018-08-07
12331,13199,UA004931,2018-06-24
12332,9187,UA001038,2018-05-17
12333,12199,UA003460,2018-07-23
12334,12730,UA000206,2018-05-15
12335,17578,UA007703,2018-09-28
12336,4254,UA008021,2018-10-01
12337,5059,UA002165,2018-09-01
12338,17284,UA007609,2018-08-04
12339,18351,UA004323,2018-09-02
12340,908,UA009004,2018-06-25
12341,10056,UA009908,2018-09-19
12342,10826,UA004382,2018-07-16
12343,7852,UA008092,2018-05-30
12344,18744,UA001526,2018-07-03
12345,8577,UA008629,2018-05-05
12346,16366,UA006863,2018-06-09
12347,4410,UA008979,2018-05-30
12348,4802,UA006000,2018-09-08
12349,12284,UA004171,2018-09-23
12350,1465,UA008901,2018-08-18
12351,2952,UA009520,2018-06-05
12352,17128,UA003346,2018-06-29
12353,14097,UA001374,2018-07-25
12354,15003,UA000496,2018-10-01
12355,18503,UA009382,2018-05-09
12356,1973,UA004656,2018-07-16
12357,7825,UA008713,2018-07-28
12358,11169,UA005705,2018-05-02
12359,3894,UA006252,2018-06-14
12360,11212,UA006631,2018-09-18
12361,4579,UA008413,2018-08-13
12362,1184,UA005750,2018-08-09
12363,11111,UA006547,2018-07-06
12364,21340,UA000990,2018-07-06
12365,19710,UA003967,2018-08-20
12366,17081,UA001037,2018-09-04
12367,20228,UA002556,2018-07-11
12368,1180,UA006769,2018-07-11
12369,3297,UA003290,2018-06-27
12370,19091,UA005949,2018-06-22
12371,17810,UA004019,2018-05-31
12372,13845,UA010070,2018-06-17
12373,7898,UA006719,2018-06-29
12374,12013,UA002986,2018-09-10
12375,8791,UA006981,2018-06-16
12376,5401,UA001033,2018-07-13
12377,10306,UA010151,2018-05-30
12378,11202,UA004115,2018-05-01
12379,4145,UA001430,2018-05-21
12380,17742,UA008158,2018-05-11
12381,19406,UA006164,2018-07-14
12382,4664,UA001003,2018-06-21
12383,925,UA003137,2018-05-10
12384,12707,UA000218,2018-08-22
12385,19468,UA007070,2018-08-27
12386,14685,UA009537,2018-08-21
12387,13526,UA002246,2018-09-05
12388,15804,UA001123,2018-08-12
12389,15740,UA007321,2018-07-02
12390,19224,UA002955,2018-08-13
12391,16961,UA003557,2018-08-15
12392,2402,UA007767,2018-08-18
12393,12418,UA001153,2018-06-05
12394,15156,UA006913,2018-07-22
12395,4661,UA003309,2018-09-12
12396,4833,UA007216,2018-09-29
12397,6771,UA008260,2018-09-29
12398,4629,UA004770,2018-05-16
12399,6065,UA000394,2018-09-02
12400,10522,UA001095,2018-06-12
12401,6111,UA001171,2018-05-29
12402,1399,UA004509,2018-06-10
12403,251,UA006384,2018-08-10
12404,1683,UA003091,2018-07-27
12405,17391,UA001489,2018-06-24
12406,12075,UA005626,2018-05-09
12407,1002,UA008540,2018-06-23
12408,11157,UA009462,2018-06-19
12409,17620,UA005500,2018-06-28
12410,2629,UA001477,2018-06-16
12411,17471,UA005693,2018-07-30
12412,6755,UA001290,2018-08-26
12413,7624,UA003710,2018-08-07
12414,3418,UA005125,2018-05-16
12415,8976,UA001332,2018-08-25
12416,19645,UA004703,2018-05-22
12417,17641,UA007884,2018-07-28
12418,18847,UA000240,2018-08-29
12419,9057,UA007340,2018-07-01
12420,7133,UA003393,2018-08-17
12421,15331,UA004628,2018-07-18
12422,13550,UA007787,2018-07-01
12423,7047,UA005001,2018-06-22
12424,4665,UA006081,2018-09-01
12425,8716,UA008546,2018-06-07
12426,15154,UA003914,2018-09-27
12427,19789,UA005209,2018-06-25
12428,4314,UA002825,2018-07-08
12429,17107,UA002582,2018-09-09
12430,3973,UA007952,2018-08-31
12431,20638,UA007789,2018-05-16
12432,12088,UA000064,2018-06-24
12433,11505,UA001260,2018-08-15
12434,616,UA001474,2018-06-26
12435,97,UA007640,2018-05-07
12436,16882,UA000797,2018-05-25
12437,3036,UA000259,2018-07-20
12438,858,UA002009,2018-08-30
12439,5461,UA008667,2018-05-17
12440,19875,UA003973,2018-07-04
12441,12905,UA008480,2018-06-10
12442,8470,UA002393,2018-09-01
12443,6052,UA003299,2018-07-21
12444,20804,UA009409,2018-06-10
12445,8614,UA005283,2018-09-01
12446,18465,UA000922,2018-08-06
12447,5460,UA003679,2018-07-16
12448,684,UA002210,2018-07-16
12449,9408,UA004254,2018-08-04
12450,16043,UA002947,2018-08-05
12451,5780,UA005465,2018-05-24
12452,13727,UA003414,2018-09-14
12453,17835,UA008251,2018-09-25
12454,17555,UA006147,2018-05-03
12455,18763,UA001263,2018-07-22
12456,13227,UA003579,2018-08-27
12457,8203,UA009985,2018-09-13
12458,15187,UA006325,2018-06-14
12459,8646,UA005718,2018-06-01
12460,11532,UA007067,2018-07-18
12461,1073,UA009052,2018-05-10
12462,3447,UA004372,2018-09-02
12463,16169,UA007313,2018-07-03
12464,20476,UA005187,2018-09-28
12465,2591,UA001665,2018-06-08
12466,2110,UA005233,2018-05-11
12467,21659,UA001404,2018-08-01
12468,8537,UA003876,2018-05-12
12469,18216,UA001453,2018-06-26
12470,7309,UA004886,2018-08-19
12471,17210,UA007818,2018-09-27
12472,1232,UA009214,2018-07-10
12473,18221,UA006808,2018-05-15
12474,1370,UA004049,2018-05-24
12475,17454,UA000105,2018-07-07
12476,357,UA001919,2018-07-08
12477,19733,UA002869,2018-05-09
12478,19738,UA000889,2018-06-16
12479,1608,UA004874,2018-09-04
12480,17046,UA003052,2018-08-15
12481,4844,UA001744,2018-06-23
12482,13410,UA008606,2018-10-01
12483,7040,UA004855,2018-09-29
12484,8039,UA004298,2018-08-03
12485,21043,UA001201,2018-08-26
12486,16021,UA007580,2018-05-30
12487,20463,UA009884,2018-09-13
12488,20888,UA001958,2018-05-13
12489,18086,UA003941,2018-05-14
12490,15313,UA008447,2018-07-09
12491,18483,UA009447,2018-06-16
12492,19447,UA003313,2018-05-02
12493,7414,UA001390,2018-09-14
12494,20467,UA007368,2018-06-06
12495,8886,UA008319,2018-07-04
12496,12606,UA008551,2018-09-18
12497,4191,UA006708,2018-06-25
12498,5701,UA007442,2018-09-22
12499,2326,UA000428,2018-07-10
12500,19378,UA000597,2018-05-15
12501,1739,UA007231,2018-09-11
12502,5023,UA002933,2018-05-11
12503,8562,UA002806,2018-06-05
12504,1420,UA007385,2018-08-25
12505,12472,UA004892,2018-05-11
12506,21607,UA005576,2018-09-28
12507,9419,UA002034,2018-05-22
12508,14912,UA005509,2018-08-14
12509,1837,UA006435,2018-10-01
12510,18707,UA005163,2018-05-02
12511,14306,UA000006,2018-06-08
12512,4890,UA001968,2018-09-01
12513,14722,UA006867,2018-05-27
12514,11018,UA008589,2018-08-12
12515,17801,UA005575,2018-08-23
12516,20674,UA004187,2018-05-07
12517,7400,UA006989,2018-07-27
12518,9604,UA001703,2018-06-09
12519,10232,UA001273,2018-07-30
12520,457,UA004076,2018-07-18
12521,16576,UA005485,2018-06-08
12522,2348,UA006267,2018-09-24
12523,6136,UA002269,2018-07-01
12524,165,UA004373,2018-07-12
12525,5252,UA004391,2018-07-07
12526,186,UA004360,2018-08-14
12527,6332,UA008291,2018-09-17
12528,21648,UA008921,2018-09-14
12529,4346,UA008706,2018-08-14
12530,14564,UA000035,2018-09-27
12531,6821,UA005258,2018-06-10
12532,18681,UA008405,2018-08-07
12533,3875,UA007105,2018-06-23
12534,3860,UA000035,2018-08-08
12535,7037,UA004086,2018-07-06
12536,3591,UA005145,2018-08-20
12537,21714,UA007475,2018-08-07
12538,11259,UA007717,2018-05-11
12539,17067,UA005949,2018-08-21
12540,19378,UA008739,2018-06-26
12541,8320,UA001697,2018-05-12
12542,11796,UA000493,2018-05-02
12543,5220,UA007228,2018-07-06
12544,20846,UA007035,2018-09-17
12545,5268,UA006502,2018-09-02
12546,19209,UA010036,2018-07-27
12547,18021,UA008538,2018-06-13
12548,10338,UA001242,2018-10-01
12549,18027,UA008629,2018-05-02
12550,7768,UA006897,2018-09-23
12551,21189,UA007302,2018-10-01
12552,8880,UA006056,2018-08-23
12553,12616,UA005938,2018-06-29
12554,2408,UA007287,2018-05-18
12555,5789,UA005041,2018-07-28
12556,10033,UA002499,2018-05-09
12557,4310,UA009581,2018-06-12
12558,8336,UA007330,2018-08-18
12559,14380,UA000044,2018-07-21
12560,15820,UA000564,2018-09-08
12561,3128,UA004739,2018-07-19
12562,11474,UA005527,2018-07-24
12563,9137,UA008442,2018-06-05
12564,19423,UA003853,2018-05-03
12565,12532,UA004964,2018-06-14
12566,9086,UA004118,2018-09-10
12567,8634,UA006611,2018-08-24
12568,19371,UA001952,2018-08-16
12569,7869,UA009720,2018-08-09
12570,14409,UA000342,2018-06-09
12571,14563,UA001092,2018-07-19
12572,20062,UA000535,2018-09-11
12573,9096,UA006327,2018-09-30
12574,11641,UA002269,2018-05-01
12575,21779,UA008775,2018-08-13
12576,20937,UA006565,2018-06-11
12577,13246,UA003912,2018-09-06
12578,4192,UA001151,2018-09-30
12579,9538,UA007986,2018-06-12
12580,5672,UA002497,2018-09-26
12581,11735,UA006426,2018-08-16
12582,3365,UA008358,2018-09-03
12583,13771,UA009787,2018-06-28
12584,8026,UA003603,2018-05-29
12585,12794,UA001695,2018-09-19
12586,16379,UA001668,2018-06-02
12587,16280,UA007938,2018-07-21
12588,6479,UA008655,2018-07-30
12589,8406,UA000673,2018-05-07
12590,17632,UA002279,2018-09-17
12591,1806,UA007315,2018-05-22
12592,20157,UA000977,2018-09-14
12593,7726,UA003839,2018-09-05
12594,14309,UA009834,2018-09-13
12595,6066,UA006793,2018-07-15
12596,18559,UA000865,2018-09-23
12597,17902,UA004747,2018-05-08
12598,19873,UA002947,2018-08-22
12599,13566,UA000558,2018-09-27
12600,9630,UA009096,2018-05-06
12601,12512,UA003869,2018-09-21
12602,6201,UA003882,2018-05-27
12603,15330,UA000532,2018-06-17
12604,18045,UA008407,2018-06-04
12605,14479,UA002041,2018-08-27
12606,10023,UA003221,2018-08-20
12607,1758,UA005999,2018-08-16
12608,19803,UA000661,2018-08-11
12609,7584,UA007703,2018-05-08
12610,13507,UA001426,2018-06-23
12611,19295,UA004386,2018-05-24
12612,15877,UA003218,2018-09-01
12613,16103,UA000863,2018-07-27
12614,20199,UA006995,2018-06-17
12615,11717,UA001630,2018-06-29
12616,15536,UA010127,2018-06-17
12617,1895,UA009739,2018-08-05
12618,5774,UA002774,2018-07-25
12619,11930,UA003406,2018-09-26
12620,10688,UA006144,2018-06-04
12621,17188,UA003017,2018-07-10
12622,6810,UA006940,2018-09-18
12623,14443,UA010091,2018-08-04
12624,8482,UA001430,2018-07-21
12625,2228,UA002870,2018-06-26
12626,12277,UA002947,2018-06-25
12627,12008,UA006500,2018-05-21
12628,14017,UA000734,2018-06-02
12629,558,UA007586,2018-09-23
12630,16670,UA009090,2018-08-22
12631,13833,UA004588,2018-05-23
12632,1643,UA001270,2018-07-06
12633,661,UA006956,2018-05-17
12634,6726,UA000755,2018-05-27
12635,11232,UA003092,2018-07-16
12636,10409,UA002433,2018-09-15
12637,11167,UA009136,2018-07-22
12638,19337,UA005031,2018-06-20
12639,5996,UA006837,2018-06-24
12640,3990,UA002161,2018-06-03
12641,4398,UA003747,2018-06-25
12642,17734,UA006385,2018-05-26
12643,8605,UA001730,2018-06-25
12644,9990,UA009148,2018-06-03
12645,7269,UA005671,2018-06-24
